id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionID	datasetName	ownerInstitutionCode	informationWithheld	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	startDayOfYear	endDayOfYear	fieldNumber	fieldNotes	eventRemarks	continent	country	countryCode	stateProvince	locality	verbatimElevation	locationRemarks	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	georeferenceRemarks
P5-F1-B1-TC8-2-4	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC8-2-4	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 60	27/06/2015	178	209	Podocarpus Occidental | TC8-2-4		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC8-2-4|Criterios de colocacion: Agua disponible|Descrpcion del criterio: Bosque secundario |Codigo camara: P850HH12225792|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Jipiro Alto	2214,0	Categoria manejo: NA	lat: -3,9629979 | lon: -79,1645526	9561737	703788,9986	UTM 17S	WGS84	-3,96300	-79,16455	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC10-2-5	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC10-2-5	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 30 | # fotos: 10	29/06/2015	180	210	Podocarpus Occidental | TC10-2-5		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC10-2-5|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HH12225729|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Santa Barbara	2280,0	Categoria manejo: NA	lat: -3,9210756 | lon: -79,1882868	9566379,006	701162,9997	UTM 17S	WGS84	-3,92108	-79,18829	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC9-1-5	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC9-1-5	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 30 | # fotos: 20	29/06/2015	180	210	Podocarpus Occidental | TC9-1-5		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC9-1-5|Criterios de colocacion: Refugio|Descrpcion del criterio: Bosque secundario |Codigo camara: P850HI01226652|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Santa Barbara	2274,0	Categoria manejo: NA	lat: -3,901111 | lon: -79,188654	9568586,985	701126,9768	UTM 17S	WGS84	-3,90111	-79,18865	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC11-2-6	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC11-2-6	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 30 | # fotos: 15	30/06/2015	181	211	Podocarpus Occidental | TC11-2-6		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC11-2-6|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HH11222463|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Zamora Chinchipe	Zamora-San Francisco	2289,0	Categoria manejo: NA	lat: -3,9588625 | lon: -79,0680559	9562170,005	714508,0038	UTM 17S	WGS84	-3,95886	-79,06806	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC12-1-6	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC12-1-6	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 30 | # fotos: 25	30/06/2015	181	211	Podocarpus Occidental | TC12-1-6	SI TIENE REPLICA	Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC12-1-6|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque Matorral |Codigo camara: P850HH12225704|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Zamora Chinchipe	San Francisco	2349,0	Categoria manejo: NA	lat: -3,968654 | lon: -79,099739	9561095,233	710986,3786	UTM 17S	WGS84	-3,96865	-79,09974	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC13-1-7	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC13-1-7	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 30 | # fotos: 30	01/07/2015	182	212	Podocarpus Occidental | TC13-1-7		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC13-1-7|Criterios de colocacion: Topografia |Descrpcion del criterio: Cuchilla |Codigo camara: P850HH08217088|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	La Era	2500,0	Categoria manejo: NA	lat: -4,1453885 | lon: -79,1918694	9541573,007	700709,9945	UTM 17S	WGS84	-4,14539	-79,19187	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC14-2-7	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC14-2-7	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 30 | # fotos: 15	01/07/2015	182	212	Podocarpus Occidental | TC14-2-7		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC14-2-7|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HH10219335|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Mishquiacu	2540,0	Categoria manejo: NA	lat: -4,138793 | lon: -79,175189	9542298,168	702563,8876	UTM 17S	WGS84	-4,13879	-79,17519	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC15-1-8	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC15-1-8	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 30 | # fotos: 10	02/07/2015	183	213	Podocarpus Occidental | TC15-1-8		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC15-1-8|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HI01226451|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Zamboguayco	2544,0	Categoria manejo: NA	lat: -4,1854464 | lon: -79,1880854	9537142,004	701119,9941	UTM 17S	WGS84	-4,18545	-79,18809	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC16-2-8	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC16-2-8	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 30 | # fotos: 65	02/07/2015	183	213	Podocarpus Occidental | TC16-2-8		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC16-2-8|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HI01226360|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Filo Naque	2546,0	Categoria manejo: NA	lat: -4,200263 | lon: -79,188229	9535503,458	701100,2598	UTM 17S	WGS84	-4,20026	-79,18823	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC17-1-9	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC17-1-9	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 33 | # fotos: 35	03/07/2015	184	217	Podocarpus Occidental | TC17-1-9		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC17-1-9|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HI01226464|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Filo Banderillas	2596,0	Categoria manejo: Reserva Privada	lat: -4,228638 | lon: -79,161571	9532358,481	704052,8069	UTM 17S	WGS84	-4,22864	-79,16157	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC18-2-9	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC18-2-9	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 33 | # fotos: 35	03/07/2015	184	217	Podocarpus Occidental | TC18-2-9		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC18-2-9|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Maduro-Primario|Codigo camara: P850HI01226285|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Q. Romerillo	2600,0	Categoria manejo: Reserva Privada	lat: -4,23467 | lon: -79,16339	9531691,864	703849,2632	UTM 17S	WGS84	-4,23467	-79,16339	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC19-1-10	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC19-1-10	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 32 | # fotos: 15	04/07/2015	185	217	Podocarpus Occidental | TC19-1-10		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC19-1-10|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HI01226294|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Q. Infiernillo	2631,0	Categoria manejo: Reserva Privada	lat: -4,232571 | lon: -79,174356	9531926,871	702632,2581	UTM 17S	WGS84	-4,23257	-79,17436	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC20-2-10	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC20-2-10	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 32 | # fotos: 20	04/07/2015	185	217	Podocarpus Occidental | TC20-2-10		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC20-2-10|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HI01226303|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Filo Infiernillos	2654,0	Categoria manejo: NA	lat: -4,2443941 | lon: -79,1884532	9530623,008	701064,0009	UTM 17S	WGS84	-4,24439	-79,18845	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC21-2-11	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC21-2-11	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 10	06/07/2015	187	218	Podocarpus Occidental | TC21-2-11		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC21-2-11|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Secundario|Codigo camara: P850HI01226422|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Los Helechos	2662,0	Categoria manejo: NA	lat: -4,2599219 | lon: -79,1702949	9528901,01	703076,0064	UTM 17S	WGS84	-4,25992	-79,17029	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC22-1-11	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC22-1-11	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 45	06/07/2015	187	218	Podocarpus Occidental | TC22-1-11		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC22-1-11|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Secundario|Codigo camara: P850HI01226291|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Filo Yamburara	2664,0	Categoria manejo: NA	lat: -4,253599 | lon: -79,176704	9529601,958	702366,0834	UTM 17S	WGS84	-4,25360	-79,17670	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
